,CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,SEATLOC,AGE,HEIGHT,WEIGHT,SEX,FETALMORT,ROLE,EYEWEAR,POSTURE,BELTUSE
1175,6935,23,39,1-23-2017-039-03,3,2,1,11,64,999,999,2,8,1,1,0,4
1176,6938,24,42,1-24-2017-042-06,6,1,1,11,19,193,75,1,8,1,0,98,0
1177,6948,12,21,1-12-2017-021-03,3,2,1,11,51,168,93,2,8,1,0,0,4
1178,6944,24,43,1-24-2017-043-03,3,1,1,11,31,157,999,2,8,1,0,0,4
1179,6943,11,20,1-11-2017-020-01,1,1,1,11,67,999,999,1,8,1,9,99,99
1180,6952,29,19,1-29-2017-019-09,9,1,1,11,18,160,53,2,8,1,3,0,0
1181,6953,31,20,1-31-2017-020-03,3,1,1,11,56,168,129,2,8,1,1,0,4
1182,6953,31,20,1-31-2017-020-03,3,2,1,11,56,999,999,2,8,1,9,99,4
1183,6946,19,50,1-19-2017-050-03,3,1,1,11,43,170,96,1,8,1,9,99,4
1184,6946,19,50,1-19-2017-050-03,3,2,1,11,18,999,999,1,8,1,9,99,4
1185,6946,19,50,1-19-2017-050-03,3,2,2,13,19,160,64,2,8,2,9,99,4
1186,6956,18,23,1-18-2017-023-10,10,1,1,11,33,999,999,1,8,1,9,99,99
1187,6955,21,20,1-21-2017-020-10,10,1,1,11,27,191,159,1,8,1,9,0,4
1188,6958,13,40,1-13-2017-040-03,3,1,1,11,53,999,999,2,8,1,9,99,4
1189,6957,13,39,1-13-2017-039-02,2,2,1,11,49,999,999,2,8,1,9,99,99
1190,6957,13,39,1-13-2017-039-02,2,2,2,13,46,999,999,2,8,2,0,99,99
1191,6961,22,47,1-22-2017-047-06,6,1,1,11,29,160,55,2,8,1,0,0,4
1192,6957,13,39,1-13-2017-039-02,2,3,1,11,30,999,999,1,8,1,9,99,4
1193,6957,13,39,1-13-2017-039-02,2,4,1,11,57,999,999,1,8,1,9,99,99
1194,6957,13,39,1-13-2017-039-02,2,4,2,13,28,999,999,1,8,2,9,99,99
1195,6957,13,39,1-13-2017-039-02,2,4,3,21,42,999,999,1,8,2,9,99,99
1196,6957,13,39,1-13-2017-039-02,2,5,1,11,71,173,77,1,8,1,9,0,4
1197,6957,13,39,1-13-2017-039-02,2,5,2,13,71,173,109,2,8,2,9,0,4
1198,6959,15,23,1-15-2017-023-03,3,1,1,11,19,170,93,1,8,1,1,0,4
1199,6959,15,23,1-15-2017-023-03,3,2,1,11,54,999,999,2,8,1,9,99,4
1200,6963,33,39,1-33-2017-039-09,9,1,1,11,66,165,68,2,8,1,1,0,4
1201,6965,20,44,1-20-2017-044-05,5,1,1,11,32,173,88,1,8,1,0,99,4
1202,6939,32,40,1-32-2017-040-02,2,2,1,11,34,175,100,2,8,1,3,0,4
1203,6964,33,40,1-33-2017-040-10,10,2,1,11,32,180,75,1,8,1,9,99,4
1204,6969,30,47,1-30-2017-047-06,6,2,1,11,33,999,999,2,8,1,9,99,99
1205,6905,17,25,1-17-2017-025-06,6,2,1,11,33,170,70,2,8,1,0,0,4
1206,6971,20,46,1-20-2017-046-02,2,1,1,11,48,160,91,2,8,1,9,99,4
1207,6971,20,46,1-20-2017-046-02,2,2,1,11,33,163,95,2,8,1,0,0,4
1208,6971,20,46,1-20-2017-046-02,2,2,2,21,5,107,22,1,8,2,0,10,14
1209,6971,20,46,1-20-2017-046-02,2,3,1,11,33,173,81,1,8,1,9,99,4
1210,6947,19,51,1-19-2017-051-10,10,1,1,11,43,183,95,1,8,1,0,0,4
1211,6970,25,8,1-25-2017-008-04,4,2,1,11,44,999,999,1,8,1,9,99,4
1212,6940,32,41,1-32-2017-041-04,4,2,2,23,8,122,16,1,8,2,1,0,4
1213,6960,22,46,1-22-2017-046-01,1,1,1,11,47,183,136,2,8,1,9,0,4
1214,6960,22,46,1-22-2017-046-01,1,1,2,13,46,168,83,2,8,2,0,0,4
1215,6899,32,39,1-32-2017-039-03,3,2,1,11,30,999,999,1,8,1,9,99,4
1216,6899,32,39,1-32-2017-039-03,3,1,1,11,22,193,102,1,8,1,0,0,4
1217,6899,32,39,1-32-2017-039-03,3,1,2,13,30,185,110,1,8,2,0,0,4
1218,6972,26,26,1-26-2017-026-03,3,1,1,11,28,170,68,1,8,1,9,99,4
1219,6972,26,26,1-26-2017-026-03,3,2,1,11,33,168,86,1,8,1,0,0,4
1220,6972,26,26,1-26-2017-026-03,3,3,1,11,26,155,63,2,8,1,9,0,4
1221,6972,26,26,1-26-2017-026-03,3,3,2,21,54,160,82,1,8,2,9,0,4
1222,6972,26,26,1-26-2017-026-03,3,3,3,23,1,74,10,2,8,2,0,10,0
1223,6943,11,20,1-11-2017-020-01,1,1,2,13,65,999,999,2,8,2,9,99,99
1224,6942,28,21,1-28-2017-021-08,8,2,1,11,61,168,83,1,8,1,1,0,4
1225,6942,28,21,1-28-2017-021-08,8,2,2,13,61,163,77,2,8,2,9,0,4
1226,6829,21,17,1-21-2017-017-03,3,2,2,21,4,76,14,2,8,2,0,0,4
1227,6829,21,17,1-21-2017-017-03,3,2,3,23,1,61,9,2,8,2,0,10,14
1228,6976,24,45,1-24-2017-045-09,9,1,1,11,19,165,67,2,8,1,0,0,4
1229,6976,24,45,1-24-2017-045-09,9,2,1,11,63,173,77,1,8,1,9,0,0
1230,6976,24,45,1-24-2017-045-09,9,2,2,13,47,178,77,1,8,2,9,0,0
1231,6976,24,45,1-24-2017-045-09,9,2,3,21,46,157,77,2,8,2,9,0,0
1232,6977,23,40,1-23-2017-040-07,7,1,1,11,20,180,102,1,8,1,0,0,4
1233,6975,24,44,1-24-2017-044-07,7,1,1,11,64,142,60,2,8,1,0,98,4
1234,6978,23,41,1-23-2017-041-03,3,2,1,11,33,999,999,1,8,1,9,99,4
1235,6986,29,20,1-29-2017-020-03,3,1,1,11,16,173,70,2,8,1,0,0,4
1236,6981,27,5,1-27-2017-005-04,4,1,1,11,19,168,66,2,8,1,3,0,4
1237,6981,27,5,1-27-2017-005-04,4,2,1,11,29,999,999,1,8,1,9,99,4
1238,6987,32,44,1-32-2017-044-03,3,1,1,11,42,168,84,1,8,1,0,99,4
1239,6983,19,52,1-19-2017-052-03,3,1,1,11,16,163,100,2,8,1,0,0,4
1240,6983,19,52,1-19-2017-052-03,3,1,2,13,16,170,50,2,8,2,0,0,4
1241,6983,19,52,1-19-2017-052-03,3,1,3,23,42,183,100,1,8,2,1,0,4
1242,6983,19,52,1-19-2017-052-03,3,2,1,11,43,165,82,2,8,1,0,0,4
1243,6983,19,52,1-19-2017-052-03,3,2,2,13,16,173,68,1,8,2,1,0,4
1244,6984,19,53,1-19-2017-053-03,3,1,1,11,31,165,65,2,8,1,0,0,4
1245,6984,19,53,1-19-2017-053-03,3,2,1,11,50,188,102,1,8,1,0,0,4
1246,6993,18,24,1-18-2017-024-10,10,1,1,11,27,175,61,1,8,1,0,0,4
1247,6998,30,49,1-30-2017-049-02,2,1,1,11,71,999,84,2,8,1,9,99,4
1248,6998,30,49,1-30-2017-049-02,2,2,1,11,38,178,100,1,8,1,3,0,4
1249,6998,30,49,1-30-2017-049-02,2,2,2,13,28,165,104,2,8,2,0,0,4
1250,6992,22,48,1-22-2017-048-03,3,1,1,11,21,168,54,2,8,1,1,0,4
1251,6992,22,48,1-22-2017-048-03,3,1,2,13,27,178,93,1,8,2,0,0,4
1252,6402,33,12,1-33-2017-012-04,4,1,2,99,999,999,999,9,8,2,9,99,99
1253,6992,22,48,1-22-2017-048-03,3,2,1,11,27,178,82,1,8,1,0,0,4
1254,6992,22,48,1-22-2017-048-03,3,2,2,13,27,178,68,1,8,2,0,0,4
1255,6991,13,42,1-13-2017-042-03,3,3,1,11,40,173,79,1,8,1,9,99,4
1256,6991,13,42,1-13-2017-042-03,3,3,2,13,43,999,999,2,8,2,9,0,4
1257,6996,20,47,1-20-2017-047-09,9,1,1,11,34,160,82,2,8,1,9,99,99
1258,6995,11,21,1-11-2017-021-09,9,1,1,11,35,999,999,2,8,1,9,99,4
1259,6999,33,41,1-33-2017-041-09,9,1,1,11,16,191,86,1,8,1,9,99,4
1260,6999,33,41,1-33-2017-041-09,9,2,1,11,42,180,95,1,8,1,9,99,4
1261,7000,33,42,1-33-2017-042-03,3,1,1,11,23,175,73,1,8,1,0,0,4
1262,7000,33,42,1-33-2017-042-03,3,2,1,11,38,173,91,1,8,1,1,0,4
1263,7000,33,42,1-33-2017-042-03,3,3,1,11,18,165,65,2,8,1,0,0,4
1264,7000,33,42,1-33-2017-042-03,3,3,2,13,20,155,91,2,8,2,3,0,4
1265,6996,20,47,1-20-2017-047-09,9,2,1,11,43,168,73,1,8,1,0,0,4
1266,6996,20,47,1-20-2017-047-09,9,2,2,13,31,160,84,2,8,2,0,0,4
1267,6980,32,43,1-32-2017-043-03,3,1,1,11,26,999,999,1,8,1,9,99,4
1268,6980,32,43,1-32-2017-043-03,3,1,2,13,30,999,999,2,8,2,9,99,4
1269,6980,32,43,1-32-2017-043-03,3,1,3,21,9,127,37,2,8,2,9,99,4
1270,6980,32,43,1-32-2017-043-03,3,1,4,23,6,121,28,1,8,2,9,99,4
1271,6997,20,48,1-20-2017-048-08,8,1,1,11,36,183,77,1,8,1,0,0,4
1272,6997,20,48,1-20-2017-048-08,8,1,2,13,28,170,61,2,8,2,0,0,4
1273,6997,20,48,1-20-2017-048-08,8,2,1,11,39,165,97,2,8,1,0,0,4
1274,6997,20,48,1-20-2017-048-08,8,2,2,13,17,157,97,2,8,2,0,0,4
1275,6974,28,22,1-28-2017-022-04,4,1,1,11,57,193,111,1,8,1,1,0,4
1276,7003,15,25,1-15-2017-025-03,3,1,1,11,67,162,68,2,8,1,9,99,4
1277,7003,15,25,1-15-2017-025-03,3,1,2,23,13,999,999,1,8,2,9,99,99
1278,7003,15,25,1-15-2017-025-03,3,2,1,11,42,155,59,2,8,1,0,0,4
1279,6985,16,38,1-16-2017-038-02,2,1,1,11,19,180,86,1,8,1,0,0,4
1280,6985,16,38,1-16-2017-038-02,2,1,2,13,19,183,86,1,8,2,0,0,4
1281,6985,16,38,1-16-2017-038-02,2,1,3,21,31,180,77,1,8,2,1,0,0
1282,6985,16,38,1-16-2017-038-02,2,1,4,23,29,173,82,1,8,2,0,0,0
1283,6985,16,38,1-16-2017-038-02,2,2,1,11,63,183,64,1,8,1,9,99,4
1284,7005,12,23,1-12-2017-023-06,6,1,1,11,999,999,999,9,8,1,9,99,4
1285,6976,24,45,1-24-2017-045-09,9,2,4,23,21,173,82,2,8,2,9,0,0
1286,6989,21,21,1-21-2017-021-04,4,1,1,11,999,999,999,1,8,1,9,99,0
1287,6989,21,21,1-21-2017-021-04,4,1,2,13,999,999,999,1,8,2,9,99,0
1288,6989,21,21,1-21-2017-021-04,4,1,3,99,999,999,999,1,8,2,9,99,99
1289,6930,20,43,1-20-2017-043-04,4,1,1,11,25,180,84,1,8,1,9,99,4
1290,6930,20,43,1-20-2017-043-04,4,2,1,11,34,160,49,2,8,1,9,99,4
1291,7006,23,42,1-23-2017-042-09,9,2,1,11,59,999,999,1,8,1,9,99,0
1292,7007,23,43,1-23-2017-043-07,7,1,1,11,50,168,118,2,8,1,0,0,4
1293,7007,23,43,1-23-2017-043-07,7,1,2,13,53,175,102,1,8,2,0,0,4
1294,6870,17,24,1-17-2017-024-04,4,2,2,13,18,178,66,1,8,2,0,0,4
1295,7011,32,46,1-32-2017-046-02,2,1,1,11,19,165,50,2,8,1,0,0,4
1296,7011,32,46,1-32-2017-046-02,2,1,2,13,22,178,73,1,8,2,1,0,0
1297,7014,12,24,1-12-2017-024-06,6,1,1,11,34,999,999,1,8,1,9,99,99
1298,7012,24,46,1-24-2017-046-03,3,1,1,11,60,163,49,2,8,1,0,0,4
1299,7013,24,47,1-24-2017-047-04,4,2,1,11,30,168,113,2,8,1,0,0,0
1300,6993,18,24,1-18-2017-024-10,10,1,2,13,20,165,86,2,8,2,0,0,4
1301,7026,33,44,1-33-2017-044-09,9,1,1,11,57,173,73,1,8,1,1,98,0
1302,7029,29,21,1-29-2017-021-04,4,2,1,11,53,183,82,1,8,1,1,0,4
1303,7026,33,44,1-33-2017-044-09,9,2,1,11,18,185,79,1,8,1,0,0,4
1304,7026,33,44,1-33-2017-044-09,9,2,2,13,17,178,64,1,8,2,9,99,4
1305,7022,21,22,1-21-2017-022-09,9,1,1,11,29,183,86,1,8,1,0,0,0
1306,7030,18,25,1-18-2017-025-04,4,1,1,11,24,155,64,2,8,1,1,0,4
1307,7009,10,25,1-10-2017-025-04,4,1,1,11,42,999,999,1,8,1,9,99,4
1308,7025,33,43,1-33-2017-043-06,6,1,1,11,48,150,68,2,8,1,1,0,4
1309,7025,33,43,1-33-2017-043-06,6,2,1,11,33,165,82,1,8,1,0,0,4
1310,7025,33,43,1-33-2017-043-06,6,2,2,13,19,188,82,1,8,2,0,0,4
1311,7025,33,43,1-33-2017-043-06,6,2,3,23,20,999,999,1,8,2,9,0,99
1312,7024,13,44,1-13-2017-044-02,2,1,1,11,53,999,999,2,8,1,0,0,4
1313,7031,20,49,1-20-2017-049-08,8,1,1,11,43,178,86,1,8,1,0,99,4
1314,7028,22,50,1-22-2017-050-01,1,1,1,11,32,160,75,2,8,1,0,99,4
1315,6951,16,37,1-16-2017-037-06,6,2,1,11,49,999,999,1,8,1,9,99,4
1316,6951,16,37,1-16-2017-037-06,6,1,1,11,35,999,999,1,8,1,9,99,0
1317,7023,13,43,1-13-2017-043-06,6,1,1,11,39,180,132,2,8,1,9,99,4
1318,7023,13,43,1-13-2017-043-06,6,2,1,11,48,999,999,1,8,1,9,99,4
1319,7010,32,45,1-32-2017-045-08,8,2,1,11,33,185,91,1,8,1,0,0,4
1320,7010,32,45,1-32-2017-045-08,8,2,2,13,37,155,75,3,0,2,0,0,4
1321,7010,32,45,1-32-2017-045-08,8,2,3,22,2,76,12,2,8,2,0,10,14
1322,7015,14,24,1-14-2017-024-02,2,1,1,11,25,170,113,1,8,1,0,0,0
1323,7015,14,24,1-14-2017-024-02,2,1,2,13,37,175,104,1,8,2,9,0,0
1324,7015,14,24,1-14-2017-024-02,2,2,1,11,53,168,86,2,8,1,0,0,4
1325,7015,14,24,1-14-2017-024-02,2,2,2,13,73,165,100,2,8,2,1,0,4
1326,7033,22,49,1-22-2017-049-01,1,1,1,11,80,163,104,2,8,1,9,99,4
1327,7033,22,49,1-22-2017-049-01,1,1,2,13,80,173,95,1,8,2,9,99,4
1328,6842,20,36,1-20-2017-036-10,10,1,1,11,17,999,999,1,8,1,9,99,99
1329,7019,26,27,1-26-2017-027-09,9,1,1,11,26,168,77,5,0,1,1,0,4
1330,7035,30,50,1-30-2017-050-03,3,2,1,11,32,165,73,4,0,1,1,0,0
1331,7016,16,39,1-16-2017-039-04,4,1,1,11,29,168,86,2,8,1,0,0,99
1332,7010,32,45,1-32-2017-045-08,8,1,1,11,22,999,999,2,8,1,9,99,4
1333,7037,15,26,1-15-2017-026-02,2,2,1,11,29,155,68,2,8,1,9,99,4
1334,7038,20,51,1-20-2017-051-08,8,1,1,11,39,165,67,2,8,1,9,99,99
1335,7038,20,51,1-20-2017-051-08,8,2,1,11,38,160,72,1,8,1,9,99,99
1336,7040,31,22,1-31-2017-022-06,6,1,1,11,64,183,79,1,8,1,0,0,4
1337,7040,31,22,1-31-2017-022-06,6,1,2,13,64,168,52,2,8,2,0,98,4
1338,6990,13,41,1-13-2017-041-02,2,1,1,11,49,180,87,2,8,1,9,99,4
1339,6990,13,41,1-13-2017-041-02,2,1,2,13,14,999,999,2,8,2,9,99,4
1340,7008,28,23,1-28-2017-023-09,9,1,1,11,82,155,67,2,8,1,1,0,4
1341,6869,10,22,1-10-2017-022-07,7,1,1,11,999,999,999,9,8,1,9,99,0
1342,7034,11,22,1-11-2017-022-06,6,3,1,11,52,999,999,1,8,1,9,99,99
1343,7036,19,56,1-19-2017-056-02,2,2,1,11,48,170,68,1,8,1,1,99,99
1344,7036,19,56,1-19-2017-056-02,2,2,2,13,47,165,58,2,8,2,0,0,4
1345,7036,19,56,1-19-2017-056-02,2,2,3,21,19,163,64,2,8,2,0,99,99
1346,7036,19,56,1-19-2017-056-02,2,3,1,11,40,178,79,1,8,1,0,0,4
1347,7036,19,56,1-19-2017-056-02,2,3,2,13,53,173,160,1,8,2,0,0,4
1348,7036,19,56,1-19-2017-056-02,2,4,1,11,21,191,100,1,8,1,1,0,4
1349,7036,19,56,1-19-2017-056-02,2,5,1,11,21,178,82,1,8,1,0,0,4
1350,7036,19,56,1-19-2017-056-02,2,5,2,13,21,165,54,2,8,2,0,0,4
1351,7036,19,56,1-19-2017-056-02,2,6,1,11,21,178,91,2,8,1,0,0,4
1352,7042,11,23,1-11-2017-023-05,5,1,1,11,18,178,70,1,8,1,9,99,4
1353,7042,11,23,1-11-2017-023-05,5,1,2,13,14,155,44,2,8,2,9,99,4
1354,7045,23,44,1-23-2017-044-10,10,1,1,11,18,173,68,2,8,1,0,0,4
1355,7045,23,44,1-23-2017-044-10,10,1,2,13,16,165,59,2,8,2,0,0,4
1356,7047,23,46,1-23-2017-046-04,4,1,1,11,33,999,999,2,8,1,0,0,4
1357,7047,23,46,1-23-2017-046-04,4,2,1,11,59,999,999,1,8,1,9,99,4
1358,7047,23,46,1-23-2017-046-04,4,2,2,12,48,999,999,2,8,2,9,99,99
1359,7047,23,46,1-23-2017-046-04,4,2,3,13,59,999,999,1,8,2,9,99,99
1360,7054,32,49,1-32-2017-049-03,3,1,1,11,23,170,68,1,8,1,0,99,99
1361,7054,32,49,1-32-2017-049-03,3,2,1,11,34,999,999,1,8,1,9,99,4
1362,7054,32,49,1-32-2017-049-03,3,2,2,23,999,999,999,1,8,2,9,99,0
1363,6905,17,25,1-17-2017-025-06,6,1,1,11,36,155,68,2,8,1,0,0,0
1364,6905,17,25,1-17-2017-025-06,6,1,2,13,10,147,39,1,8,2,0,99,4
1365,6905,17,25,1-17-2017-025-06,6,1,3,21,10,145,36,1,8,2,0,99,4
1366,7050,24,50,1-24-2017-050-06,6,1,1,11,20,173,91,1,8,1,0,0,4
1367,7050,24,50,1-24-2017-050-06,6,1,2,13,19,183,77,1,8,2,0,0,4
1368,7050,24,50,1-24-2017-050-06,6,1,3,23,22,175,999,1,8,2,0,0,4
1369,7050,24,50,1-24-2017-050-06,6,2,1,11,38,155,52,2,8,1,0,0,4
1370,7056,12,25,1-12-2017-025-03,3,1,1,11,25,999,999,2,8,1,0,99,99
1371,7056,12,25,1-12-2017-025-03,3,1,2,23,1,999,999,1,8,2,9,10,99
1372,7056,12,25,1-12-2017-025-03,3,2,1,11,24,168,99,5,0,1,0,0,4
1373,7056,12,25,1-12-2017-025-03,3,2,2,21,1,91,13,2,8,2,0,10,14
1374,7056,12,25,1-12-2017-025-03,3,2,3,23,1,71,10,2,8,2,0,10,14
1375,7051,10,26,1-10-2017-026-07,7,1,1,11,34,157,61,2,8,1,3,0,4
1376,7069,18,26,1-18-2017-026-01,1,1,1,11,23,170,999,2,8,1,9,99,4
1377,7069,18,26,1-18-2017-026-01,1,1,2,13,21,163,59,2,8,2,9,99,4
1378,7069,18,26,1-18-2017-026-01,1,1,3,21,23,157,68,2,8,2,9,99,0
1379,7069,18,26,1-18-2017-026-01,1,1,4,23,36,188,122,1,8,2,9,99,0
1380,7069,18,26,1-18-2017-026-01,1,2,1,11,47,999,999,1,8,1,9,99,0
1381,7069,18,26,1-18-2017-026-01,1,2,2,13,60,999,999,1,8,2,9,99,4
1382,7069,18,26,1-18-2017-026-01,1,2,3,21,26,999,999,1,8,2,9,99,0
1383,7069,18,26,1-18-2017-026-01,1,2,4,22,31,159,77,2,8,2,9,99,0
1384,7069,18,26,1-18-2017-026-01,1,2,5,23,46,999,999,2,8,2,9,99,4
1385,7071,22,52,1-22-2017-052-01,1,1,1,11,28,188,77,1,8,1,0,99,0
1386,7071,22,52,1-22-2017-052-01,1,2,1,11,53,180,80,1,8,1,0,0,4
1387,7058,19,57,1-19-2017-057-10,10,1,1,11,17,180,100,2,8,1,1,0,4
1388,7058,19,57,1-19-2017-057-10,10,1,2,13,10,157,43,2,8,2,0,0,4
1389,7059,19,58,1-19-2017-058-04,4,1,1,11,78,999,999,2,8,1,9,99,99
1390,7059,19,58,1-19-2017-058-04,4,1,2,13,999,999,999,2,8,2,9,99,99
1391,7059,19,58,1-19-2017-058-04,4,1,3,21,999,999,999,2,8,2,9,99,99
1392,7060,19,59,1-19-2017-059-05,5,1,1,11,24,160,77,5,0,1,0,0,4
1393,7077,30,51,1-30-2017-051-03,3,1,1,11,20,999,999,1,8,1,9,99,99
1394,7077,30,51,1-30-2017-051-03,3,2,1,11,53,999,999,1,8,1,9,99,4
1395,7060,19,59,1-19-2017-059-05,5,1,2,13,55,157,113,2,8,2,0,0,4
1396,7060,19,59,1-19-2017-059-05,5,1,3,21,26,183,73,1,8,2,0,0,0
1397,7060,19,59,1-19-2017-059-05,5,1,4,23,4,91,18,2,8,2,0,10,14
1398,7060,19,59,1-19-2017-059-05,5,2,1,11,19,170,73,1,8,1,0,0,4
1399,7060,19,59,1-19-2017-059-05,5,2,2,13,21,183,91,1,8,2,0,0,4
1400,7074,13,45,1-13-2017-045-08,8,1,1,11,43,163,54,2,8,1,9,99,4
1401,7074,13,45,1-13-2017-045-08,8,1,2,13,62,152,46,2,8,2,9,99,4
1402,7074,13,45,1-13-2017-045-08,8,2,1,11,32,188,61,1,8,1,0,0,4
1403,7074,13,45,1-13-2017-045-08,8,2,2,13,13,155,32,2,8,2,0,0,4
1404,7074,13,45,1-13-2017-045-08,8,2,3,21,11,157,34,2,8,2,0,0,4
1405,7074,13,45,1-13-2017-045-08,8,2,4,23,6,122,27,1,8,2,0,0,4
1406,7076,13,47,1-13-2017-047-03,3,1,1,11,46,163,68,2,8,1,0,0,4
1407,7076,13,47,1-13-2017-047-03,3,2,1,11,19,180,136,1,8,1,1,0,4
1408,7083,33,47,1-33-2017-047-07,7,2,1,11,18,152,59,2,8,1,1,0,4
1409,7083,33,47,1-33-2017-047-07,7,1,1,11,54,180,70,2,8,1,1,0,4
1410,7082,33,46,1-33-2017-046-03,3,1,1,11,20,173,73,1,8,1,0,0,0
1411,7082,33,46,1-33-2017-046-03,3,1,2,13,23,183,100,1,8,2,0,0,4
1412,7079,20,53,1-20-2017-053-07,7,1,1,11,22,157,65,2,8,1,9,99,4
1413,7081,33,45,1-33-2017-045-03,3,1,1,11,19,157,59,2,8,1,0,0,4
1414,7081,33,45,1-33-2017-045-03,3,2,1,11,31,175,66,1,8,1,1,0,4
1415,7081,33,45,1-33-2017-045-03,3,2,2,21,6,999,999,2,8,2,0,10,14
1416,7081,33,45,1-33-2017-045-03,3,2,3,33,7,999,999,2,8,2,0,10,14
1417,7078,20,52,1-20-2017-052-08,8,1,1,11,25,183,113,1,8,1,9,99,4
1418,7078,20,52,1-20-2017-052-08,8,2,1,11,24,185,111,1,8,1,9,0,4
1419,7078,20,52,1-20-2017-052-08,8,1,2,13,50,999,999,2,8,2,9,99,4
1420,7078,20,52,1-20-2017-052-08,8,2,2,13,21,168,72,1,8,2,9,0,4
1421,7078,20,52,1-20-2017-052-08,8,2,3,21,22,163,68,1,8,2,9,0,4
1422,7084,24,51,1-24-2017-051-06,6,1,1,11,17,168,91,1,8,1,1,0,4
1423,7084,24,51,1-24-2017-051-06,6,2,1,11,38,170,98,2,8,1,0,0,4
1424,7085,24,52,1-24-2017-052-03,3,1,1,11,30,160,64,2,8,1,9,98,4
1425,7085,24,52,1-24-2017-052-03,3,2,1,11,25,183,113,1,8,1,1,0,99
1426,7067,15,27,1-15-2017-027-03,3,1,1,11,30,152,76,1,8,1,0,0,4
1427,7067,15,27,1-15-2017-027-03,3,1,2,21,25,152,84,2,8,2,0,0,4
1428,7067,15,27,1-15-2017-027-03,3,1,3,22,0,66,8,2,8,2,0,10,14
1429,7067,15,27,1-15-2017-027-03,3,2,1,11,36,170,118,1,8,1,0,0,4
1430,7068,15,28,1-15-2017-028-04,4,1,1,11,39,152,45,2,8,1,0,0,4
1431,7053,32,48,1-32-2017-048-03,3,2,1,11,27,168,86,2,8,1,9,99,4
1432,7053,32,48,1-32-2017-048-03,3,2,2,13,24,175,95,1,8,2,9,99,4
1433,7087,32,50,1-32-2017-050-04,4,1,1,11,33,999,999,2,8,1,9,99,4
1434,7087,32,50,1-32-2017-050-04,4,2,1,11,72,170,100,2,8,1,0,0,4
1435,7057,25,9,1-25-2017-009-07,7,2,1,11,28,999,999,2,8,1,9,99,4
1436,7072,22,53,1-22-2017-053-04,4,2,1,11,23,170,64,2,8,1,0,0,4
1437,7086,16,42,1-16-2017-042-07,7,1,1,11,69,185,118,1,8,1,0,0,4
1438,7088,23,47,1-23-2017-047-07,7,1,1,11,26,183,100,1,8,1,9,99,0
1439,7083,33,47,1-33-2017-047-07,7,1,2,13,54,183,116,1,8,2,0,4,4
1440,7061,31,23,1-31-2017-023-08,8,1,1,11,34,165,93,2,8,1,0,0,4
1441,7061,31,23,1-31-2017-023-08,8,1,2,13,33,196,143,1,8,2,0,0,4
1442,7037,15,26,1-15-2017-026-02,2,1,1,11,34,183,82,1,8,1,0,0,4
1443,7073,26,28,1-26-2017-028-09,9,1,1,11,22,188,73,1,8,1,9,99,99
1444,7090,20,55,1-20-2017-055-02,2,1,1,11,26,165,89,1,8,1,9,99,0
1445,7090,20,55,1-20-2017-055-02,2,1,2,13,29,999,999,1,8,2,9,99,4
1446,6892,10,23,1-10-2017-023-09,9,2,2,13,31,203,104,1,8,2,1,0,4
1447,7050,24,50,1-24-2017-050-06,6,2,2,21,4,91,17,2,8,2,0,10,14
1448,7050,24,50,1-24-2017-050-06,6,2,3,23,9,122,26,2,8,2,0,10,14
1449,7091,22,54,1-22-2017-054-10,10,1,1,11,29,193,86,1,8,1,0,0,4
1450,7044,28,25,1-28-2017-025-04,4,1,1,11,27,185,122,1,8,1,1,0,4
1451,7043,28,24,1-28-2017-024-06,6,1,1,11,56,155,72,2,8,1,1,0,4
1452,7043,28,24,1-28-2017-024-06,6,2,1,11,54,183,95,1,8,1,2,0,4
1453,7043,28,24,1-28-2017-024-06,6,2,2,13,29,206,62,1,8,2,1,7,0
1454,7075,13,46,1-13-2017-046-03,3,1,1,11,29,999,999,1,8,1,9,99,4
1455,7075,13,46,1-13-2017-046-03,3,2,1,11,36,999,73,2,8,1,9,99,4
1456,7075,13,46,1-13-2017-046-03,3,2,2,13,15,999,999,1,8,2,9,99,4
1457,7085,24,52,1-24-2017-052-03,3,2,2,13,17,183,113,1,8,2,0,0,99
1458,7085,24,52,1-24-2017-052-03,3,2,3,23,23,155,64,1,8,2,0,0,0
1459,7020,19,54,1-19-2017-054-01,1,1,1,11,82,999,999,2,8,1,9,99,4
1460,7020,19,54,1-19-2017-054-01,1,2,1,11,37,188,91,1,8,1,0,0,4
1461,7020,19,54,1-19-2017-054-01,1,2,2,13,36,173,77,1,8,2,0,0,4
1462,7098,23,48,1-23-2017-048-03,3,1,1,11,54,168,73,2,8,1,1,0,4
1463,7099,23,49,1-23-2017-049-05,5,1,1,11,20,178,84,1,8,1,0,98,4
1464,7100,23,50,1-23-2017-050-07,7,1,1,11,52,999,999,1,8,1,9,99,0
1465,7101,32,51,1-32-2017-051-02,2,1,1,11,54,160,68,2,8,1,0,0,4
1466,7101,32,51,1-32-2017-051-02,2,1,2,13,74,167,71,2,8,2,1,0,0
1467,7101,32,51,1-32-2017-051-02,2,2,1,11,50,168,66,2,8,1,0,0,4
1468,7107,27,6,1-27-2017-006-03,3,2,1,11,69,157,73,2,8,1,0,0,4
1469,7105,24,54,1-24-2017-054-09,9,2,1,11,33,163,76,2,8,1,3,0,4
